gender,samerace,age,mn_sat,tuition,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,shar2_1,attr3_1,sinc3_1,intel3_1,fun3_1,attr5_1,sinc5_1,intel5_1,fun5_1,match_es,lats,lons,int_corr,field_cd_1.0,field_cd_10.0,field_cd_11.0,field_cd_12.0,field_cd_13.0,field_cd_14.0,field_cd_15.0,field_cd_16.0,field_cd_17.0,field_cd_18.0,field_cd_2.0,field_cd_3.0,field_cd_4.0,field_cd_5.0,field_cd_6.0,field_cd_7.0,field_cd_8.0,field_cd_9.0,field_cd_nan,race_1.0,race_2.0,race_3.0,race_4.0,race_6.0,race_nan,race_5.0,goal_1.0,goal_2.0,goal_3.0,goal_4.0,goal_5.0,goal_6.0,goal_nan,date_1.0,date_2.0,date_3.0,date_4.0,date_5.0,date_6.0,date_7.0,date_nan,go_out_1.0,go_out_2.0,go_out_3.0,go_out_4.0,go_out_5.0,go_out_6.0,go_out_7.0,go_out_nan,career_c_1.0,career_c_10.0,career_c_11.0,career_c_12.0,career_c_13.0,career_c_14.0,career_c_15.0,career_c_16.0,career_c_17.0,career_c_2.0,career_c_3.0,career_c_4.0,career_c_5.0,career_c_6.0,career_c_7.0,career_c_8.0,career_c_9.0,career_c_nan,gender_o,age_o,mn_sat_o,tuition_o,imprace_o,imprelig_o,income_o,sports_o,tvsports_o,exercise_o,dining_o,museums_o,art_o,hiking_o,gaming_o,clubbing_o,reading_o,tv_o,theater_o,movies_o,concerts_o,music_o,shopping_o,yoga_o,exphappy_o,expnum_o,attr1_1_o,sinc1_1_o,intel1_1_o,fun1_1_o,shar1_1_o,attr4_1_o,sinc4_1_o,intel4_1_o,fun4_1_o,shar4_1_o,attr2_1_o,sinc2_1_o,intel2_1_o,fun2_1_o,shar2_1_o,attr3_1_o,sinc3_1_o,intel3_1_o,fun3_1_o,attr5_1_o,sinc5_1_o,intel5_1_o,fun5_1_o,match_es_o,lats_o,lons_o,field_cd_1.0_o,field_cd_10.0_o,field_cd_11.0_o,field_cd_12.0_o,field_cd_13.0_o,field_cd_14.0_o,field_cd_15.0_o,field_cd_16.0_o,field_cd_17.0_o,field_cd_18.0_o,field_cd_2.0_o,field_cd_3.0_o,field_cd_4.0_o,field_cd_5.0_o,field_cd_6.0_o,field_cd_7.0_o,field_cd_8.0_o,field_cd_9.0_o,field_cd_nan_o,race_1.0_o,race_2.0_o,race_3.0_o,race_4.0_o,race_6.0_o,race_nan_o,race_5.0_o,goal_1.0_o,goal_2.0_o,goal_3.0_o,goal_4.0_o,goal_5.0_o,goal_6.0_o,goal_nan_o,date_1.0_o,date_2.0_o,date_3.0_o,date_4.0_o,date_5.0_o,date_6.0_o,date_7.0_o,date_nan_o,go_out_1.0_o,go_out_2.0_o,go_out_3.0_o,go_out_4.0_o,go_out_5.0_o,go_out_6.0_o,go_out_7.0_o,go_out_nan_o,career_c_1.0_o,career_c_10.0_o,career_c_11.0_o,career_c_12.0_o,career_c_13.0_o,career_c_14.0_o,career_c_15.0_o,career_c_16.0_o,career_c_17.0_o,career_c_2.0_o,career_c_3.0_o,career_c_4.0_o,career_c_5.0_o,career_c_6.0_o,career_c_7.0_o,career_c_8.0_o,career_c_9.0_o,career_c_nan_o,partnerDistance,match
1,1,39.0,1300.8602409638554,21252.001402032947,1.0,1.0,51725.0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,6.0,22.0,11.0,8.0,11.0,3.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,18.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,6.0,39.24153956032225,-84.37366640745216,0.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,23.0,1299.2247324613554,21202.225347222222,8.0,10.0,44991.57142857143,10.0,5.0,10.0,8.0,7.0,7.0,8.0,4.0,9.0,9.0,6.0,7.0,10.0,9.0,10.0,7.0,9.0,4.0,11.0,8.0,8.0,11.0,8.0,11.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,9.0,9.0,12.0,9.0,12.0,9.0,9.0,9.0,9.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,4.018434782608695,40.32944626488096,-74.26165568928572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,541.8211538605233,0
1,0,22.0,1430.0,26562.0,6.0,6.0,44931.88022202746,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,7.0,8.251381215469614,17.0,6.0,11.0,9.0,6.0,12.0,12.0,12.0,9.0,3.0,12.0,9.0,12.0,9.0,3.0,8.0,8.0,10.0,9.0,7.0,7.0,10.0,10.0,5.0,40.73550235032258,-74.32490853645162,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.0,1430.0,26908.0,4.0,1.0,44991.57142857143,7.0,4.0,6.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,8.357390700902151,6.0,14.0,14.0,6.0,11.0,12.0,12.0,12.0,6.0,12.0,15.0,15.0,6.0,6.0,15.0,6.0,10.0,7.0,9.0,6.0,10.0,7.0,9.0,4.0,22.3125986,113.9173237864194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8048.515797172047,0
1,1,27.0,1300.8602409638554,21252.001402032947,8.0,3.0,44931.88022202746,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,3.0,8.251381215469614,5.0,10.0,13.0,10.0,13.0,13.0,8.0,3.0,12.0,10.0,10.0,13.0,4.0,13.0,11.0,4.0,9.0,9.0,7.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,4.035893878966534,51.1638175,10.4478313,0.59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,23.0,1299.2247324613554,21202.225347222222,5.0,5.0,44991.57142857143,8.0,2.0,6.0,8.0,6.0,6.0,7.0,2.0,6.0,9.0,3.0,3.0,8.0,5.0,6.0,3.0,5.0,5.0,8.357390700902151,8.0,9.0,10.0,10.0,9.0,13.0,9.0,9.0,12.0,12.0,13.0,7.0,7.0,11.0,10.0,7.0,8.0,10.0,9.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,4.018434782608695,16.795092766666667,96.1709662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5136.7405850154955,0
0,1,31.0,1300.8602409638554,21252.001402032947,3.0,3.0,55080.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0,5.0,8.251381215469614,7.0,11.0,11.0,11.0,8.0,12.0,12.0,10.0,9.0,9.0,15.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,8.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,1.0,40.77016551009995,-73.95972057001578,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,27.0,1299.2247324613554,21202.225347222222,1.0,1.0,31560.0,7.0,5.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,7.0,2.0,5.0,6.0,4.0,6.0,2.0,2.0,5.0,8.357390700902151,11.0,13.0,11.0,10.0,8.0,14.0,9.0,9.0,9.0,9.0,13.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,6.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,4.0,33.99633733870968,-118.46290316209677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.75837144299,0
1,1,27.0,1300.8602409638554,21252.001402032947,8.0,8.0,52010.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,5.0,4.0,20.0,7.0,7.0,7.0,13.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,6.0,6.0,12.0,15.0,6.0,6.0,8.0,8.0,6.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,4.0,40.77655695053362,-73.9537290586446,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,25.0,1299.2247324613554,21202.225347222222,1.0,1.0,44991.57142857143,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,20.0,5.0,11.0,16.0,11.0,5.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,18.0,6.0,12.0,18.0,3.0,7.0,4.0,8.0,8.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,4.018434782608695,16.795092766666667,96.1709662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8408.815336935857,1
0,0,26.0,1450.0,26100.0,9.0,10.0,18283.0,1.0,1.0,1.0,5.0,7.0,7.0,7.0,1.0,3.0,9.0,4.0,7.0,7.0,7.0,8.0,9.0,6.0,1.0,8.251381215469614,12.0,12.0,12.0,6.0,6.0,6.0,18.0,18.0,3.0,3.0,29.0,18.0,3.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,7.0,10.0,9.0,2.0,37.535874500000006,126.9787539647719,0.72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,24.0,1309.0,15162.0,3.0,3.0,44991.57142857143,3.0,3.0,4.0,7.0,6.0,5.0,4.0,5.0,1.0,10.0,7.0,6.0,8.0,9.0,10.0,8.0,7.0,6.0,8.357390700902151,18.0,6.0,12.0,12.0,6.0,24.0,3.0,6.0,18.0,3.0,6.0,6.0,15.0,15.0,3.0,7.0,7.0,9.0,10.0,7.0,8.0,9.0,9.0,4.0,23.6585116,-102.0077097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7145.92047266156,1
0,0,23.0,1300.8602409638554,21252.001402032947,1.0,4.0,30973.0,5.0,1.0,7.0,7.0,9.0,5.0,9.0,1.0,3.0,9.0,3.0,9.0,9.0,9.0,7.0,5.0,10.0,7.0,0.0,6.0,14.0,11.0,6.0,8.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,25.0,3.0,6.0,12.0,9.0,3.0,10.0,8.0,3.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,1.0,40.07416759199918,-82.97077208603454,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29.0,1299.2247324613554,21202.225347222222,4.0,1.0,35968.0,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,5.0,6.0,28.0,4.0,11.0,13.0,0.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,19.0,6.0,8.0,5.0,6.0,7.0,5.0,6.0,7.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,4.018434782608695,40.66731674173553,-73.9838905945002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.6330076201315,0
0,0,26.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,30.0,11.0,5.0,11.0,16.0,5.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,17.0,11.0,6.0,11.0,6.0,7.0,6.0,7.0,10.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,2.0,16.795092766666667,96.1709662,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,30.0,1299.2247324613554,21202.225347222222,1.0,1.0,38548.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,4.0,4.0,19.0,8.0,14.0,5.0,5.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,14.0,11.0,11.0,11.0,3.0,7.0,7.0,8.0,6.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,2.0,33.86369501631206,-83.4261379067376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8936.526322939051,1
0,1,24.0,1300.8602409638554,21252.001402032947,9.0,7.0,38774.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,5.0,8.251381215469614,7.0,11.0,13.0,11.0,11.0,12.0,11.0,12.0,11.0,12.0,13.0,8.0,10.0,11.0,10.0,5.0,5.0,9.0,7.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,2.0,44.77940763773585,-93.4955852165839,-0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,23.0,1299.2247324613554,21202.225347222222,1.0,1.0,47572.0,9.0,9.0,8.0,6.0,8.0,8.0,9.0,2.0,5.0,6.0,5.0,6.0,8.0,6.0,7.0,3.0,2.0,3.0,8.357390700902151,11.0,8.0,11.0,9.0,9.0,12.0,7.0,8.0,11.0,7.0,8.0,10.0,12.0,8.0,10.0,6.0,7.0,7.0,7.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,5.0,39.85296237333333,-105.12965437333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.9968450633646,0
1,0,21.0,1300.8602409638554,21252.001402032947,10.0,9.0,26482.0,8.0,5.0,3.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,7.0,4.0,6.0,3.0,5.0,4.0,2.0,5.0,1.0,8.0,11.0,8.0,16.0,8.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,6.0,9.0,11.0,11.0,6.0,5.0,8.0,8.0,6.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,2.0,40.61878857263478,-73.98592123296154,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.0,1299.2247324613554,21202.225347222222,8.0,1.0,33772.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,2.0,13.0,27.0,5.0,11.0,5.0,0.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,40.0,3.0,3.0,9.0,3.0,8.0,2.0,8.0,7.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,3.0,40.79768704370263,-73.96763496896428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.397757102727365,0
0,0,25.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,20.0,5.0,11.0,16.0,11.0,5.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,17.0,6.0,11.0,17.0,3.0,7.0,4.0,8.0,8.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,4.035893878966534,16.795092766666667,96.1709662,0.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,22.0,1299.2247324613554,21202.225347222222,3.0,5.0,44991.57142857143,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,3.0,8.0,11.0,11.0,11.0,11.0,7.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,11.0,9.0,9.0,10.0,8.0,4.0,7.0,8.0,8.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,4.018434782608695,33.91969901976744,-117.8812692731028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8277.324429437562,1
1,0,26.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,8.0,2.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0,7.0,8.251381215469614,10.0,10.0,11.0,10.0,10.0,9.0,6.0,9.0,10.0,9.0,12.0,7.0,9.0,10.0,10.0,7.0,7.0,9.0,6.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,4.035893878966534,41.408912131477,2.1709293336561744,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,25.0,1299.2247324613554,21202.225347222222,9.0,10.0,44991.57142857143,8.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,10.0,10.0,8.0,9.0,8.0,5.0,7.0,8.357390700902151,9.0,10.0,10.0,10.0,9.0,10.0,12.0,12.0,12.0,10.0,11.0,11.0,10.0,11.0,9.0,8.0,10.0,9.0,9.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,4.018434782608695,45.07563903809523,4.639208676190476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,282.1314355227191,0
1,0,28.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,10.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,8.251381215469614,22.0,11.0,11.0,11.0,0.0,26.0,0.0,5.0,11.0,11.0,11.0,0.0,22.0,3.0,16.0,8.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,4.0,45.9852129,24.6859225,0.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,27.0,1206.0,22481.0,1.0,2.0,82734.0,1.0,1.0,6.0,10.0,6.0,5.0,2.0,0.0,5.0,4.0,4.0,9.0,8.0,3.0,5.0,6.0,9.0,5.0,8.357390700902151,5.0,8.0,16.0,5.0,11.0,16.0,5.0,11.0,11.0,5.0,22.0,3.0,5.0,8.0,11.0,5.0,8.0,7.0,5.0,6.0,9.0,7.0,7.0,4.018434782608695,38.6140498051576,-90.44311892292264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5347.404925011199,0
